Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[24331   0.0    0.00    0.00       6         Xpetra::TpetraCrsMatrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getGlobalNumEntries() const (Xpetra_TpetraCrsMatrix.hpp:352 @ 487340) [24331]
-----------------------------------------------
                0.00    0.00       6/6           Teuchos::ParameterEntry::leftshift(std::ostream&, bool) const [79104]
[24332   0.0    0.00    0.00       6         Teuchos::any::holder<bool>::print(std::ostream&) const (Teuchos_any.hpp:222 @ 48a4d0) [24332]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<std::string, std::pair<std::string const, Teuchos::RCP<Teuchos::Time> >, std::_Select1st<std::pair<std::string const, Teuchos::RCP<Teuchos::Time> > >, std::less<std::string>, std::allocator<std::pair<std::string const, Teuchos::RCP<Teuchos::Time> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::string const, Teuchos::RCP<Teuchos::Time> > >, std::string const&) (stl_tree.h:1578 @ 4e2a40) [97795]
[24333   0.0    0.00    0.00       6         std::_Rb_tree<std::string, std::pair<std::string const, Teuchos::RCP<Teuchos::Time> >, std::_Select1st<std::pair<std::string const, Teuchos::RCP<Teuchos::Time> > >, std::less<std::string>, std::allocator<std::pair<std::string const, Teuchos::RCP<Teuchos::Time> > > >::_M_get_insert_unique_pos(std::string const&) (stl_tree.h:1435 @ 4e27b0) [24333]
-----------------------------------------------
                0.00    0.00       1/5           Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::firstCallCheckStatusSetup(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestGenResNorm.hpp:664 @ 51b679) [33862]
                0.00    0.00       4/5           Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestGenResNorm.hpp:499 @ 53cca9) [33705]
[24334   0.0    0.00    0.00       5         Belos::MultiVecTraits<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false> >::MvNorm(Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false> const&, std::vector<double, std::allocator<double> >&, Belos::NormType) (BelosTpetraAdapter.hpp:535 @ 51aee0) [24334]
-----------------------------------------------
                0.00    0.00       5/5           Teuchos::RCPNodeHandle::unbindOne() [52124]
[24335   0.0    0.00    0.00       5         Teuchos::RCPNodeTmpl<Teuchos::basic_FancyOStream<char, std::char_traits<char> >, Teuchos::DeallocDelete<Teuchos::basic_FancyOStream<char, std::char_traits<char> > > >::delete_obj() (Teuchos_RCPNode.hpp:537 @ 48aca0) [24335]
-----------------------------------------------
                0.00    0.00       5/5           Teuchos::RCPNodeHandle::unbindOne() [52124]
[24336   0.0    0.00    0.00       5         Teuchos::RCPNodeTmpl<Teuchos::basic_FancyOStream<char, std::char_traits<char> >, Teuchos::DeallocDelete<Teuchos::basic_FancyOStream<char, std::char_traits<char> > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d1000) [24336]
-----------------------------------------------
                0.00    0.00       1/5           Belos::BiCGStabSolMgr<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::getValidParameters() const (BelosBiCGStabSolMgr.hpp:606 @ 4dbc5a) [65356]
                0.00    0.00       1/5           Belos::BiCGStabSolMgr<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::setParameters(Teuchos::RCP<Teuchos::ParameterList> const&) (BelosBiCGStabSolMgr.hpp:490 @ 4fe577) [30347]
                0.00    0.00       3/5           Ifpack2::Relaxation<Tpetra::RowMatrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::getValidParameters() const [72536]
[24337   0.0    0.00    0.00       5         Teuchos::ParameterList& Teuchos::ParameterList::set<double>(std::string const&, double const&, std::string const&, Teuchos::RCP<Teuchos::ParameterEntryValidator const> const&) (Teuchos_ParameterList.hpp:830 @ 4db150) [24337]
-----------------------------------------------
                0.00    0.00       5/5           Teuchos::RCPNodeHandle::unbindOne() [52124]
[24338   0.0    0.00    0.00       5         Teuchos::basic_FancyOStream<char, std::char_traits<char> >::~basic_FancyOStream() (Teuchos_FancyOStream.hpp:371 @ 49c960) [24338]
-----------------------------------------------
                0.00    0.00       5/5           Teuchos::basic_FancyOStream_buf<char, std::char_traits<char> >::basic_FancyOStream_buf(Teuchos::RCP<std::ostream> const&, std::string const&, int, bool, int, bool, bool) (Teuchos_FancyOStream.hpp:875 @ 4d6ab6) [54583]
[24339   0.0    0.00    0.00       5         Teuchos::basic_FancyOStream_buf<char, std::char_traits<char> >::initialize(Teuchos::RCP<std::ostream> const&, std::string const&, int, bool, int, bool, bool) (Teuchos_FancyOStream.hpp:881 @ 4d6370) [24339]
-----------------------------------------------
                0.00    0.00       2/5           Belos::BiCGStabIter<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::iterate() (BelosBiCGStabIter.hpp:467 @ 541007) [29408]
                0.00    0.00       3/5           Belos::BiCGStabIter<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::iterate() (BelosBiCGStabIter.hpp:468 @ 541045) [29409]
[24340   0.0    0.00    0.00       5         std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) (stl_vector.h:277 @ 4c9d40) [24340]
-----------------------------------------------
                0.00    0.00       1/5           ~_Vector_base (stl_vector.h:161 @ 51a2c0) [23398]
                0.00    0.00       1/5           vector (stl_vector.h:321 @ 51b390) [17327]
                0.00    0.00       1/5           Belos::LinearProblem<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::setLSIndex(std::vector<int, std::allocator<int> > const&) (BelosLinearProblem.hpp:654 @ 524528) [30044]
                0.00    0.00       2/5           Teuchos::TimeMonitor::summarize(Teuchos::Ptr<Teuchos::Comm<int> const>, std::ostream&, bool, bool, bool, Teuchos::ECounterSetOp, std::string const&, bool) [46724]
[24341   0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) (vector.tcc:167 @ 4d3c60) [24341]
-----------------------------------------------
                0.00    0.00       1/5           ~FactoryManager (MueLu_FactoryManager_decl.hpp:115 @ 4f19bf) [17833]
                0.00    0.00       1/5           ~_Rb_tree (stl_tree.h:715 @ 4f19e9) [23283]
                0.00    0.00       3/5           MueLu::ParameterListInterpreter<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::SetFactoryParameterList(Teuchos::ParameterList const&) [35944]
[24342   0.0    0.00    0.00       5         std::_Rb_tree<std::string, std::pair<std::string const, Teuchos::RCP<MueLu::FactoryBase const> >, std::_Select1st<std::pair<std::string const, Teuchos::RCP<MueLu::FactoryBase const> > >, std::less<std::string>, std::allocator<std::pair<std::string const, Teuchos::RCP<MueLu::FactoryBase const> > > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, Teuchos::RCP<MueLu::FactoryBase const> > >*) (stl_tree.h:1239 @ 4f13f0) [24342]
-----------------------------------------------
                0.00    0.00       4/4           Belos::StatusTestResNormOutput<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestResNormOutput.hpp:152 @ 51a1e3) [34319]
[24343   0.0    0.00    0.00       4         Belos::LinearProblem<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::LinearProblem(Belos::LinearProblem<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > const&) (BelosLinearProblem.hpp:619 @ 519670) [24343]
-----------------------------------------------
                0.00    0.00       4/4           Belos::StatusTestResNormOutput<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestResNormOutput.hpp:152 @ 51a1d0) [34317]
[24344   0.0    0.00    0.00       4         Belos::StatusTestCombo<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestCombo.hpp:285 @ 487a00) [24344]
-----------------------------------------------
                0.00    0.00       4/4           Belos::StatusTestCombo<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::orOp(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestCombo.hpp:322 @ 487b3e) [32648]
[24345   0.0    0.00    0.00       4         Belos::StatusTestMaxIters<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestMaxIters.hpp:165 @ 4862a0) [24345]
-----------------------------------------------
                0.00    0.00       4/4           Belos::StatusTestCombo<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::orOp(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestCombo.hpp:322 @ 487b3e) [32648]
[24346   0.0    0.00    0.00       4         Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestGenResNorm.hpp:453 @ 53ca50) [24346]
-----------------------------------------------
                0.00    0.00       4/4           Belos::BiCGStabIter<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::iterate() (BelosBiCGStabIter.hpp:499 @ 54134c) [29421]
[24347   0.0    0.00    0.00       4         Belos::StatusTestResNormOutput<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::checkStatus(Belos::Iteration<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >*) (BelosStatusTestResNormOutput.hpp:145 @ 51a180) [24347]
-----------------------------------------------
                0.00    0.00       4/4           Teuchos::RCPNodeHandle::unbindOne() [52124]
[24348   0.0    0.00    0.00       4         Teuchos::RCPNodeTmpl<Teuchos::MpiCommStatus<int>, Teuchos::DeallocDelete<Teuchos::MpiCommStatus<int> > >::delete_obj() (Teuchos_RCPNode.hpp:537 @ 48cc60) [24348]
-----------------------------------------------
                0.00    0.00       4/4           Teuchos::RCPNodeHandle::unbindOne() [52124]
[24349   0.0    0.00    0.00       4         Teuchos::RCPNodeTmpl<std::ostream, Teuchos::DeallocNull<std::ostream> >::delete_obj() (Teuchos_RCPNode.hpp:537 @ 48a980) [24349]
-----------------------------------------------
                0.00    0.00       4/4           Teuchos::RCPNodeHandle::unbindOne() [52124]
[24350   0.0    0.00    0.00       4         Teuchos::RCPNodeTmpl<std::ostream, Teuchos::DeallocNull<std::ostream> >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d0710) [24350]
-----------------------------------------------
                0.00    0.00       4/4           Tpetra::Distributor::computeReceives() [38294]
[24351   0.0    0.00    0.00       4         Teuchos::MpiCommStatus<int>::getSourceRank() (Teuchos_DefaultMpiComm.hpp:145 @ 487f60) [24351]
-----------------------------------------------
                0.00    0.00       1/4           MueLu::VerboseObject::VerboseObject() [35131]
                0.00    0.00       1/4           Teuchos::VerboseObjectBase::privateDefaultOStream() [53691]
                0.00    0.00       2/4           basic_FancyOStream (Teuchos_FancyOStream.hpp:1261 @ 4d6da1) [11531]
[24352   0.0    0.00    0.00       4         Teuchos::basic_FancyOStream_buf<char, std::char_traits<char> >::basic_FancyOStream_buf(Teuchos::RCP<std::ostream> const&, std::string const&, int, bool, int, bool, bool) (Teuchos_FancyOStream.hpp:865 @ 4d67d0) [24352]
-----------------------------------------------
                0.00    0.00       1/4           ~any (Teuchos_any.hpp:108 @ 4da14f) [23821]
                0.00    0.00       1/4           ~any (Teuchos_any.hpp:108 @ 4da717) [23823]
                0.00    0.00       2/4           Teuchos::StringIndexedOrderedValueObjectContainer<Teuchos::ParameterEntry>::~StringIndexedOrderedValueObjectContainer() [55732]
[24353   0.0    0.00    0.00       4         Teuchos::any::holder<Teuchos::RCP<std::ostream> >::~holder() (Teuchos_any.hpp:194 @ 48eec0) [24353]
